TransactionID,CustomerID,TransactionDate,TransactionType,Amount,ProductCategory,ProductSubcategory,BranchCity,BranchLat,BranchLong,Channel,Currency,CreditCardFees,InsuranceFees,LatePaymentAmount,CustomerScore,MonthlyIncome,CustomerSegment,RecommendedOffer
7282,3763,26/07/2024 00:00,Transfer,10288.6702,Mortgage,Gold,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,634,4355.54,,
7283,5005,20/12/2024 00:00,Card Payment,3555.611888,Loan,Business,Barcelona,41.3874,2.1686,Online,EUR,0,61.56,0,337,7208.42,,
7284,4241,19/10/2024 00:00,Fee,7566.903514,Credit Card,Student,Malaga,36.7213,-4.4214,Online,USD,32.31,0,0,750,4208.8,,
7285,4057,20/01/2025 00:00,Transfer,143.0093257,Mortgage,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,475,8410.17,,
7286,1550,24/03/2025 00:00,Card Payment,1909.879559,Savings Account,Platinum,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,359,2068.7,,
7287,6574,12/06/2023 00:00,Loan Payment,335.2628503,Mortgage,Platinum,Seville,37.3891,-5.9845,Online,EUR,0,0,1.87,362,7381.45,,
7288,6411,09/09/2024 00:00,Fee,4756.497454,Savings Account,Standard,Barcelona,41.3874,2.1686,ATM,EUR,0,0,0,775,8284.59,,
7289,2587,05/08/2024 00:00,Fee,203.0082495,Loan,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,91.02,0,728,6234.1,,
7290,6920,19/06/2024 00:00,Fee,1217.525851,Checking Account,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,577,5224.34,,
7291,6260,28/01/2025 00:00,Transfer,2692.22736,Savings Account,Business,Murcia,37.9847,-1.1287,Online,USD,0,0,0,648,9119.4,,
7292,5409,07/01/2023 00:00,Fee,9632.865606,Mortgage,Student,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,569,7376.65,,
7293,6783,17/03/2023 00:00,Loan Payment,9054.813581,Loan,Platinum,Seville,37.3891,-5.9845,Mobile,EUR,0,54.33,93.84,740,1798.5,,
7294,1712,07/02/2023 00:00,Deposit,2422.385297,Credit Card,Gold,Valencia,39.4699,-0.3763,Online,EUR,21.13,0,0,452,6551.75,,
7295,6406,14/04/2025 00:00,Deposit,4495.213117,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,356,3349.46,,
7296,8990,14/05/2025 00:00,Withdrawal,2353.99452,Credit Card,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,41.53,0,0,510,3008.83,,
7297,8420,08/03/2023 00:00,Loan Payment,1221.222551,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,148.17,460,4129.54,,
7298,7843,12/02/2023 00:00,Loan Payment,9709.766618,Loan,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,81,146.45,753,4258.69,,
7299,3433,13/12/2023 00:00,Fee,7392.811351,Checking Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,419,5883.12,,
7300,4301,25/10/2023 00:00,Withdrawal,8883.429988,Mortgage,Platinum,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,811,2388.55,,
7301,1270,26/11/2023 00:00,Card Payment,1965.181937,Loan,Student,Bilbao,43.263,-2.935,Mobile,EUR,0,9.93,0,813,4564.33,,
7302,2079,12/02/2023 00:00,Card Payment,824.0396633,Loan,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,62.59,0,520,2771.98,,
7303,6322,17/07/2023 00:00,Loan Payment,1871.00586,Checking Account,Student,Valencia,39.4699,-0.3763,Online,USD,0,0,158.41,438,6360.41,,
7304,9795,19/03/2023 00:00,Loan Payment,890.9529034,Savings Account,Student,Valencia,39.4699,-0.3763,ATM,EUR,0,0,147.24,373,3171.12,,
7305,6257,03/06/2023 00:00,Loan Payment,4514.542342,Checking Account,Standard,Malaga,36.7213,-4.4214,Branch,EUR,0,0,107.36,511,8191.57,,
7306,8982,14/06/2024 00:00,Transfer,5444.754394,Checking Account,Gold,Seville,37.3891,-5.9845,Online,USD,0,0,0,759,6417.51,,
7307,7214,17/11/2023 00:00,Loan Payment,43.55909567,Checking Account,Gold,Seville,37.3891,-5.9845,Branch,USD,0,0,97.71,318,7187.88,,
7308,6006,13/02/2023 00:00,Card Payment,4305.537875,Credit Card,Business,Madrid,40.4168,-3.7038,ATM,EUR,13.24,0,0,719,8819.46,,
7309,4985,26/05/2023 00:00,Transfer,9287.947615,Mortgage,Business,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,738,2601.04,,
7310,9791,13/01/2023 00:00,Card Payment,1510.321576,Checking Account,Standard,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,464,8014.96,,
7311,9705,24/10/2024 00:00,Loan Payment,13425.86092,Mortgage,Standard,Malaga,36.7213,-4.4214,ATM,EUR,0,0,23.28,662,8077.31,,
7312,6991,15/06/2023 00:00,Card Payment,4284.660111,Checking Account,Business,Bilbao,43.263,-2.935,ATM,EUR,0,0,0,847,9696.79,,
7313,7227,12/10/2024 00:00,Deposit,1726.129283,Savings Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,322,6818.18,,
7314,8833,18/02/2025 00:00,Transfer,98.05036039,Savings Account,Gold,Bilbao,43.263,-2.935,Mobile,USD,0,0,0,721,5037.56,,
7315,3886,27/02/2024 00:00,Transfer,3780.603551,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,663,3529,,
7316,3653,10/04/2025 00:00,Fee,4179.486658,Loan,Student,Madrid,40.4168,-3.7038,ATM,USD,0,89.58,0,643,8406.75,,
7317,5864,05/03/2025 00:00,Loan Payment,14446.60898,Mortgage,Platinum,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,106.03,812,6657.18,,
7318,3514,24/02/2023 00:00,Withdrawal,1892.351504,Savings Account,Student,Zaragoza,41.6488,-0.8891,ATM,USD,0,0,0,526,4357.99,,
7319,4969,17/05/2024 00:00,Withdrawal,9009.408991,Credit Card,Business,Murcia,37.9847,-1.1287,Branch,EUR,28.51,0,0,721,5886.72,,
7320,4284,17/06/2024 00:00,Withdrawal,8522.224232,Loan,Platinum,Malaga,36.7213,-4.4214,Mobile,EUR,0,65.36,0,352,8573.99,,
7321,8740,14/01/2023 00:00,Withdrawal,373.5510729,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,0,468,2503.6,,
7322,5566,26/08/2023 00:00,Deposit,11581.87517,Loan,Business,Madrid,40.4168,-3.7038,Online,EUR,0,76.87,0,320,4233.21,,
7323,3196,10/12/2024 00:00,Withdrawal,2522.256579,Mortgage,Business,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,532,1375.2,,
7324,1789,31/03/2025 00:00,Card Payment,5569.702051,Loan,Standard,Zaragoza,41.6488,-0.8891,Branch,USD,0,61.76,0,790,1002.59,,
7325,4475,22/02/2023 00:00,Fee,9028.922664,Credit Card,Business,Barcelona,41.3874,2.1686,Mobile,EUR,33.11,0,0,845,6442.1,,
7326,2309,03/09/2023 00:00,Withdrawal,10289.24032,Loan,Platinum,Madrid,40.4168,-3.7038,Branch,EUR,0,16.92,0,819,6999.14,,
7327,1864,20/08/2024 00:00,Fee,2434.643771,Savings Account,Standard,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,509,7917.94,,
7328,6389,07/05/2025 00:00,Transfer,2031.710806,Credit Card,Standard,Barcelona,41.3874,2.1686,Online,EUR,3.15,0,0,815,5225.26,,
7329,4363,12/09/2024 00:00,Card Payment,7595.258364,Mortgage,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,354,2137.46,,
7330,9215,04/10/2024 00:00,Loan Payment,2733.892653,Savings Account,Business,Barcelona,41.3874,2.1686,Branch,USD,0,0,180.98,579,7156.77,,
7331,4003,17/11/2023 00:00,Withdrawal,14854.31518,Mortgage,Gold,Bilbao,43.263,-2.935,Mobile,EUR,0,0,0,659,9718.94,,
7332,9502,17/02/2023 00:00,Fee,6427.087641,Checking Account,Platinum,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,804,7589.56,,
7333,2231,31/07/2024 00:00,Card Payment,4296.997063,Savings Account,Platinum,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,396,5159.8,,
7334,8959,17/04/2023 00:00,Fee,12245.0727,Loan,Standard,Seville,37.3891,-5.9845,Online,USD,0,53.47,0,416,2488.3,,
7335,3711,10/10/2024 00:00,Loan Payment,7804.512685,Mortgage,Gold,Seville,37.3891,-5.9845,Online,EUR,0,0,48.85,758,8941.61,,
7336,7581,22/07/2023 00:00,Transfer,7271.556835,Loan,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0,11.81,0,416,8757.9,,
7337,8705,04/05/2024 00:00,Withdrawal,4450.388994,Credit Card,Platinum,Bilbao,43.263,-2.935,Online,EUR,38.73,0,0,764,3415.13,,
7338,1421,12/10/2024 00:00,Fee,1882.290592,Mortgage,Gold,Murcia,37.9847,-1.1287,Online,USD,0,0,0,832,4076.65,,
7339,1946,26/01/2025 00:00,Withdrawal,7833.344008,Mortgage,Standard,Valencia,39.4699,-0.3763,Mobile,USD,0,0,0,792,6853.4,,
7340,2834,30/03/2023 00:00,Card Payment,5702.550574,Credit Card,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,39.66,0,0,465,4858.63,,
7341,2564,19/01/2023 00:00,Deposit,2328.28929,Credit Card,Standard,Valencia,39.4699,-0.3763,Branch,EUR,17.87,0,0,591,9489.97,,
7342,8332,26/07/2023 00:00,Fee,7659.150857,Credit Card,Standard,Madrid,40.4168,-3.7038,Branch,EUR,45.14,0,0,642,5751.02,,
7343,5944,16/06/2024 00:00,Transfer,1226.162912,Credit Card,Gold,Seville,37.3891,-5.9845,Mobile,EUR,32.43,0,0,394,9717.11,,
7344,2308,25/02/2025 00:00,Card Payment,3918.423719,Checking Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,797,7593.19,,
7345,3986,18/04/2024 00:00,Loan Payment,9879.384599,Mortgage,Business,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,175.68,454,8548.35,,
7346,1386,27/07/2024 00:00,Fee,435.7157231,Checking Account,Standard,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,626,5459.06,,
7347,7131,04/01/2024 00:00,Deposit,6271.457059,Checking Account,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,627,6276.92,,
7348,4258,17/10/2024 00:00,Loan Payment,3785.141582,Loan,Student,Valencia,39.4699,-0.3763,Online,EUR,0,96.53,26.1,772,1964.31,,
7349,7121,02/06/2023 00:00,Transfer,10698.59649,Mortgage,Business,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,372,6037.02,,
7350,5811,12/03/2024 00:00,Withdrawal,1625.594961,Mortgage,Standard,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,480,1447.74,,
7351,7574,29/04/2024 00:00,Withdrawal,9248.045659,Mortgage,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,849,4575.34,,
7352,7697,25/07/2024 00:00,Fee,8309.0087,Mortgage,Gold,Barcelona,41.3874,2.1686,Branch,EUR,0,0,0,443,5925.5,,
7353,4933,16/03/2023 00:00,Loan Payment,1475.536893,Credit Card,Gold,Barcelona,41.3874,2.1686,Mobile,EUR,10.13,0,40.49,395,6341.59,,
7354,2439,24/03/2025 00:00,Deposit,3118.138133,Savings Account,Platinum,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,651,4230.13,,
7355,7169,30/10/2024 00:00,Deposit,8587.596613,Loan,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,76.19,0,637,8336.96,,
7356,5480,10/05/2025 00:00,Transfer,6195.836608,Loan,Business,Bilbao,43.263,-2.935,Branch,EUR,0,33.46,0,329,5823.4,,
7357,1055,07/03/2024 00:00,Card Payment,5663.347165,Credit Card,Platinum,Malaga,36.7213,-4.4214,Branch,EUR,45.75,0,0,393,1911.76,,
7358,4324,09/06/2023 00:00,Loan Payment,6920.889956,Checking Account,Gold,Seville,37.3891,-5.9845,Mobile,EUR,0,0,82.13,831,5382.32,,
7359,7777,08/10/2024 00:00,Loan Payment,3481.693127,Savings Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,63.41,698,4945.07,,
7360,1105,23/02/2025 00:00,Withdrawal,11249.87287,Loan,Gold,Valencia,39.4699,-0.3763,Mobile,EUR,0,74.32,0,613,7351.62,,
7361,4201,24/06/2023 00:00,Transfer,4310.619336,Checking Account,Gold,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,521,1449.67,,
7362,1669,25/05/2023 00:00,Transfer,2617.586197,Mortgage,Gold,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,566,1601.16,,
7363,9934,20/06/2023 00:00,Card Payment,1232.271111,Savings Account,Standard,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,732,1016.52,,
7364,1966,03/08/2024 00:00,Transfer,884.0544118,Savings Account,Student,Madrid,40.4168,-3.7038,Branch,EUR,0,0,0,579,5522.65,,
7365,1307,19/07/2023 00:00,Loan Payment,5005.0731,Mortgage,Platinum,Bilbao,43.263,-2.935,Branch,EUR,0,0,125.59,643,8020.55,,
7366,3138,10/02/2025 00:00,Withdrawal,5935.774969,Loan,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,83.74,0,720,1649.08,,
7367,1109,01/01/2023 00:00,Transfer,1280.316137,Savings Account,Student,Murcia,37.9847,-1.1287,Branch,EUR,0,0,0,600,1939.25,,
7368,4632,24/02/2023 00:00,Withdrawal,4657.449115,Credit Card,Platinum,Valencia,39.4699,-0.3763,ATM,EUR,43.8,0,0,814,2137.71,,
7369,7728,14/03/2025 00:00,Card Payment,3570.112048,Credit Card,Gold,Bilbao,43.263,-2.935,ATM,EUR,46.12,0,0,394,7084.48,,
7370,6684,07/07/2024 00:00,Transfer,5436.362557,Credit Card,Standard,Barcelona,41.3874,2.1686,Branch,EUR,49.61,0,0,704,2625.67,,
7371,7499,20/08/2023 00:00,Loan Payment,2140.303143,Savings Account,Platinum,Malaga,36.7213,-4.4214,Mobile,USD,0,0,70.2,606,5135.82,,
7372,2915,06/05/2024 00:00,Withdrawal,5396.902919,Loan,Gold,Seville,37.3891,-5.9845,Branch,USD,0,52.05,0,673,3220.19,,
7373,1556,23/12/2024 00:00,Fee,3829.792734,Checking Account,Standard,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,573,8091.5,,
7374,8619,08/05/2024 00:00,Card Payment,12266.00676,Loan,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,64.86,0,491,6463.96,,
7375,1104,25/06/2023 00:00,Transfer,4343.370536,Checking Account,Platinum,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,332,6557.77,,
7376,3047,12/06/2024 00:00,Loan Payment,3609.43244,Savings Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,53.15,641,8767,,
7377,1145,27/05/2023 00:00,Withdrawal,6218.164083,Mortgage,Standard,Seville,37.3891,-5.9845,ATM,EUR,0,0,0,708,9507.35,,
7378,1873,23/07/2023 00:00,Deposit,2546.195237,Checking Account,Platinum,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,456,5142.86,,
7379,1298,04/05/2025 00:00,Loan Payment,7148.035122,Checking Account,Business,Barcelona,41.3874,2.1686,Branch,EUR,0,0,83.64,342,6195.24,,
7380,4238,09/01/2023 00:00,Loan Payment,9220.647109,Loan,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,25.4,96.77,686,2449.24,,
7381,9837,16/04/2023 00:00,Deposit,2907.277733,Savings Account,Platinum,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,734,2886.25,,
7382,7382,06/06/2024 00:00,Deposit,4185.508616,Loan,Standard,Valencia,39.4699,-0.3763,Mobile,EUR,0,20.95,0,660,6953.24,,
7383,3511,22/01/2025 00:00,Fee,1289.923147,Savings Account,Platinum,Malaga,36.7213,-4.4214,Online,EUR,0,0,0,591,4266.63,,
7384,7596,08/11/2024 00:00,Fee,1971.466267,Checking Account,Standard,Seville,37.3891,-5.9845,Mobile,EUR,0,0,0,383,5896.12,,
7385,1783,12/05/2023 00:00,Fee,7512.936367,Mortgage,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,790,2353.98,,
7386,5992,25/06/2024 00:00,Loan Payment,4364.286036,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,105.44,474,1995.71,,
7387,1370,02/07/2023 00:00,Loan Payment,6871.256293,Checking Account,Standard,Barcelona,41.3874,2.1686,Online,EUR,0,0,154.82,626,1783.51,,
7388,1486,03/10/2023 00:00,Loan Payment,11104.00811,Mortgage,Business,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,27.94,798,1135.69,,
7389,8378,28/11/2024 00:00,Fee,6741.4756,Loan,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,68.15,0,403,2471.22,,
7390,4196,18/03/2024 00:00,Withdrawal,2926.236648,Loan,Student,Barcelona,41.3874,2.1686,Online,EUR,0,81.16,0,644,6526.37,,
7391,5287,12/05/2023 00:00,Loan Payment,2391.147859,Savings Account,Student,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,0,111.23,799,9763.61,,
7392,3261,04/06/2023 00:00,Loan Payment,3466.843663,Savings Account,Business,Seville,37.3891,-5.9845,Branch,EUR,0,0,28.42,584,4560.99,,
7393,9572,20/08/2023 00:00,Loan Payment,2970.002629,Savings Account,Gold,Barcelona,41.3874,2.1686,Online,EUR,0,0,12.76,559,4965.44,,
7394,1238,29/12/2023 00:00,Fee,6388.489574,Loan,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,0,60.87,0,676,2351.99,,
7395,7843,06/05/2024 00:00,Transfer,2138.796748,Savings Account,Standard,Seville,37.3891,-5.9845,Branch,EUR,0,0,0,441,7866.44,,
7396,2105,23/07/2024 00:00,Fee,5869.966339,Checking Account,Business,Madrid,40.4168,-3.7038,Branch,USD,0,0,0,606,3094.75,,
7397,2386,19/12/2023 00:00,Transfer,8239.689962,Credit Card,Business,Barcelona,41.3874,2.1686,Online,EUR,41.79,0,0,844,9760.93,,
7398,2667,07/08/2024 00:00,Fee,7073.711325,Credit Card,Business,Malaga,36.7213,-4.4214,Online,EUR,49.55,0,0,658,7495.12,,
7399,3691,01/01/2025 00:00,Withdrawal,4678.7535,Savings Account,Student,Malaga,36.7213,-4.4214,ATM,EUR,0,0,0,844,8304.75,,
7400,8756,02/11/2023 00:00,Withdrawal,6083.098671,Checking Account,Gold,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,452,2046.58,,
7401,2996,04/03/2025 00:00,Loan Payment,3518.055898,Checking Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,54.85,841,1883.67,,
7402,2425,21/09/2023 00:00,Fee,4812.375514,Checking Account,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,590,7185.78,,
7403,9023,10/09/2023 00:00,Transfer,7522.412709,Mortgage,Platinum,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,423,9469.12,,
7404,7849,29/11/2023 00:00,Transfer,4263.714939,Checking Account,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,550,8946.21,,
7405,4247,18/10/2023 00:00,Withdrawal,11122.66679,Loan,Platinum,Madrid,40.4168,-3.7038,Online,EUR,0,8.96,0,633,6266.45,,
7406,3592,05/08/2024 00:00,Loan Payment,3744.266771,Loan,Standard,Valencia,39.4699,-0.3763,ATM,USD,0,14.27,95.64,439,6993.87,,
7407,2490,16/01/2024 00:00,Transfer,109.810094,Checking Account,Standard,Barcelona,41.3874,2.1686,Mobile,EUR,0,0,0,690,5567.39,,
7408,2224,02/08/2024 00:00,Fee,6807.298338,Credit Card,Business,Seville,37.3891,-5.9845,ATM,EUR,48.85,0,0,773,1101.08,,
7409,3587,28/08/2023 00:00,Loan Payment,2709.295136,Mortgage,Student,Malaga,36.7213,-4.4214,Branch,EUR,0,0,182.36,839,7051.42,,
7410,8714,31/05/2024 00:00,Card Payment,1925.511518,Loan,Student,Seville,37.3891,-5.9845,ATM,EUR,0,77.69,0,767,3827.4,,
7411,4064,14/01/2023 00:00,Fee,12323.08498,Loan,Gold,Seville,37.3891,-5.9845,Online,EUR,0,87.36,0,535,3723.74,,
7412,8804,10/10/2023 00:00,Fee,3321.488123,Loan,Business,Malaga,36.7213,-4.4214,Mobile,USD,0,93.06,0,709,5444.12,,
7413,1832,21/12/2023 00:00,Withdrawal,3047.984965,Mortgage,Student,Seville,37.3891,-5.9845,Online,EUR,0,0,0,830,3003.59,,
7414,3440,15/07/2024 00:00,Fee,1495.575739,Checking Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,777,2820.1,,
7415,5795,30/01/2024 00:00,Deposit,6152.783283,Mortgage,Gold,Malaga,36.7213,-4.4214,Branch,EUR,0,0,0,635,1648.71,,
7416,2646,23/03/2025 00:00,Loan Payment,3197.203311,Checking Account,Gold,Barcelona,41.3874,2.1686,Mobile,USD,0,0,184.8,300,6672.79,,
7417,1440,08/04/2024 00:00,Deposit,3156.78066,Savings Account,Student,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,463,3488.55,,
7418,6956,23/12/2024 00:00,Fee,1297.949074,Loan,Standard,Murcia,37.9847,-1.1287,Branch,EUR,0,81.7,0,689,5280.44,,
7419,3367,08/02/2023 00:00,Fee,6219.032014,Credit Card,Business,Bilbao,43.263,-2.935,ATM,USD,8.45,0,0,450,2790.85,,
7420,7696,17/11/2023 00:00,Withdrawal,6767.225726,Mortgage,Business,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,458,9421.2,,
7421,6190,06/05/2024 00:00,Withdrawal,3105.826412,Mortgage,Gold,Bilbao,43.263,-2.935,Online,EUR,0,0,0,476,8798.66,,
7422,5663,23/02/2025 00:00,Card Payment,9665.464879,Loan,Gold,Madrid,40.4168,-3.7038,Online,USD,0,29.07,0,351,9863.26,,
7423,8062,13/02/2023 00:00,Withdrawal,5892.690038,Loan,Gold,Seville,37.3891,-5.9845,Online,EUR,0,49.49,0,668,5006.59,,
7424,5331,23/09/2023 00:00,Card Payment,7016.549468,Credit Card,Gold,Madrid,40.4168,-3.7038,ATM,EUR,27.33,0,0,463,2536.38,,
7425,4034,30/04/2025 00:00,Withdrawal,9005.134568,Credit Card,Gold,Seville,37.3891,-5.9845,Branch,EUR,27.68,0,0,626,5001.15,,
7426,4262,09/12/2023 00:00,Card Payment,4396.041208,Loan,Gold,Murcia,37.9847,-1.1287,Branch,EUR,0,99.52,0,428,3270.04,,
7427,3107,21/06/2024 00:00,Transfer,7002.573008,Checking Account,Business,Zaragoza,41.6488,-0.8891,Branch,EUR,0,0,0,302,3852.38,,
7428,8036,30/04/2025 00:00,Withdrawal,2497.44846,Loan,Gold,Zaragoza,41.6488,-0.8891,Branch,EUR,0,9.14,0,402,7532.74,,
7429,5320,23/12/2024 00:00,Fee,2180.327721,Credit Card,Standard,Malaga,36.7213,-4.4214,Mobile,EUR,7.73,0,0,531,5566.1,,
7430,6938,27/11/2024 00:00,Card Payment,8244.916205,Loan,Platinum,Bilbao,43.263,-2.935,Online,EUR,0,45.1,0,585,3850.95,,
7431,3747,29/11/2024 00:00,Fee,1012.64714,Credit Card,Student,Seville,37.3891,-5.9845,Online,USD,14.23,0,0,403,6233.28,,
7432,5677,18/11/2024 00:00,Card Payment,2271.189924,Savings Account,Student,Seville,37.3891,-5.9845,ATM,USD,0,0,0,396,4452.9,,
7433,8972,29/05/2024 00:00,Loan Payment,1673.570711,Checking Account,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,114.85,595,2685.11,,
7434,5264,26/03/2024 00:00,Card Payment,5587.904078,Credit Card,Student,Malaga,36.7213,-4.4214,Mobile,EUR,28.69,0,0,367,9670.08,,
7435,4133,27/08/2024 00:00,Deposit,12024.46488,Mortgage,Gold,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,377,2984.6,,
7436,2465,16/10/2024 00:00,Card Payment,646.3878481,Mortgage,Standard,Valencia,39.4699,-0.3763,ATM,EUR,0,0,0,510,3111.25,,
7437,5109,12/09/2024 00:00,Card Payment,3227.529362,Checking Account,Business,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,431,4072.8,,
7438,3211,28/01/2025 00:00,Transfer,5699.816059,Checking Account,Business,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,728,3856.58,,
7439,6539,17/03/2025 00:00,Transfer,5109.357562,Mortgage,Standard,Murcia,37.9847,-1.1287,ATM,EUR,0,0,0,791,2523.43,,
7440,2689,10/09/2024 00:00,Loan Payment,212.8107328,Savings Account,Gold,Barcelona,41.3874,2.1686,ATM,EUR,0,0,76.88,724,3503.4,,
7441,8727,02/04/2025 00:00,Loan Payment,2951.880995,Savings Account,Business,Bilbao,43.263,-2.935,Mobile,EUR,0,0,119.18,562,9751.12,,
7442,8764,31/08/2024 00:00,Withdrawal,1183.966429,Credit Card,Standard,Zaragoza,41.6488,-0.8891,ATM,EUR,28.09,0,0,765,1903.68,,
7443,5541,29/08/2024 00:00,Loan Payment,2889.513587,Checking Account,Gold,Malaga,36.7213,-4.4214,ATM,EUR,0,0,63.82,304,4591.49,,
7444,4541,26/03/2024 00:00,Transfer,14759.00047,Mortgage,Standard,Madrid,40.4168,-3.7038,Online,EUR,0,0,0,372,5717.7,,
7445,1818,09/05/2025 00:00,Deposit,3108.416368,Checking Account,Gold,Valencia,39.4699,-0.3763,Branch,EUR,0,0,0,672,8366.97,,
7446,5521,15/03/2025 00:00,Card Payment,12560.83181,Mortgage,Student,Valencia,39.4699,-0.3763,Mobile,EUR,0,0,0,468,7065.24,,
7447,2124,12/03/2025 00:00,Deposit,12813.11706,Mortgage,Standard,Barcelona,41.3874,2.1686,Online,EUR,0,0,0,382,4901.54,,
7448,6660,21/05/2023 00:00,Transfer,2578.03496,Credit Card,Gold,Zaragoza,41.6488,-0.8891,Mobile,EUR,47.15,0,0,710,1388.28,,
7449,6641,04/01/2024 00:00,Withdrawal,4646.841593,Checking Account,Platinum,Madrid,40.4168,-3.7038,ATM,EUR,0,0,0,578,9979.22,,
7450,2129,10/07/2023 00:00,Deposit,4726.24485,Savings Account,Student,Zaragoza,41.6488,-0.8891,ATM,EUR,0,0,0,731,7713.08,,
7451,2702,10/03/2024 00:00,Card Payment,4731.191528,Checking Account,Business,Malaga,36.7213,-4.4214,Branch,USD,0,0,0,440,8485.16,,
7452,3001,18/01/2025 00:00,Card Payment,12120.1968,Mortgage,Standard,Zaragoza,41.6488,-0.8891,Online,EUR,0,0,0,319,8536.65,,
7453,7912,09/11/2024 00:00,Deposit,2309.972117,Savings Account,Gold,Valencia,39.4699,-0.3763,Online,EUR,0,0,0,329,7099.29,,
7454,4878,17/03/2024 00:00,Withdrawal,10722.09365,Mortgage,Business,Seville,37.3891,-5.9845,Online,EUR,0,0,0,311,2748.31,,
7455,8232,05/05/2023 00:00,Deposit,178.0261643,Checking Account,Business,Bilbao,43.263,-2.935,Branch,EUR,0,0,0,518,1485.91,,
7456,7331,10/01/2024 00:00,Fee,11736.44965,Mortgage,Business,Madrid,40.4168,-3.7038,Mobile,EUR,0,0,0,837,6599.14,,
7457,7035,27/08/2023 00:00,Transfer,8346.035421,Loan,Business,Seville,37.3891,-5.9845,Online,EUR,0,47.42,0,641,9811.37,,
7458,7523,18/04/2024 00:00,Deposit,1793.158878,Savings Account,Gold,Murcia,37.9847,-1.1287,Mobile,EUR,0,0,0,673,5296.55,,
